   -3.0000000000000   -3.0000000000000    187.68979409540    2.5221243250703
   -3.0000000000000   -2.6666666666667    188.65926819643    2.5095963264557
   -3.0000000000000   -2.3333333333333    189.80868118904    2.5000946727636
   -3.0000000000000   -2.0000000000000    191.16711615884    2.4961508830135
   -3.0000000000000   -1.6666666666667    192.74856704926    2.5016370574582
   -3.0000000000000   -1.3333333333333    194.52841088950    2.5218989853892
   -3.0000000000000   -1.0000000000000    196.41342566250    2.5632011235953
   -3.0000000000000  -0.66666666666667    198.22375751437    2.6310101734642
   -3.0000000000000  -0.33333333333333    199.71597988357    2.7272666432251
   -3.0000000000000   -1.1102230246252D-16    200.65777015760    2.8480012484392
   -3.0000000000000   0.33333333333333    200.91665736472    2.9832219705214
   -3.0000000000000   0.66666666666667    200.50238720518    3.1196885657714
   -3.0000000000000   1.00000000000000    199.54119370952    3.2449961479176
   -3.0000000000000    1.3333333333333    198.21301862945    3.3506423449409
   -3.0000000000000    1.6666666666667    196.69395994258    3.4329383710950
   -3.0000000000000    2.0000000000000    195.12414120341    3.4921721424050
   -3.0000000000000    2.3333333333333    193.59925748789    3.5310708770091
   -3.0000000000000    2.6666666666667    192.17579163601    3.5533842788997
   -3.0000000000000    3.0000000000000    190.88106643345    3.5629263877387
   -2.5000000000000   -3.0000000000000    187.05005385879    2.4634386464987
   -2.5000000000000   -2.6666666666667    188.04317937366    2.4391479344042
   -2.5000000000000   -2.3333333333333    189.28011123446    2.4147098309963
   -2.5000000000000   -2.0000000000000    190.84505962889    2.3923584474544
   -2.5000000000000   -1.6666666666667    192.83450213771    2.3768289749857
   -2.5000000000000   -1.3333333333333    195.31700171578    2.3768906328123
   -2.5000000000000   -1.0000000000000    198.23997312879    2.4061455206096
   -2.5000000000000  -0.66666666666667    201.30616677138    2.4805540086032
   -2.5000000000000  -0.33333333333333    203.95140263887    2.6105393714994
   -2.5000000000000   -1.1102230246252D-16    205.56755905362    2.7911288039071
   -2.5000000000000   0.33333333333333    205.84205596475    2.9996567374793
   -2.5000000000000   0.66666666666667    204.88442510446    3.2052672899184
   -2.5000000000000   1.00000000000000    203.07143678268    3.3822998739873
   -2.5000000000000    1.3333333333333    200.82281242931    3.5176222797559
   -2.5000000000000    1.6666666666667    198.46785072666    3.6099389429182
   -2.5000000000000    2.0000000000000    196.21348572948    3.6651160350346
   -2.5000000000000    2.3333333333333    194.16519632910    3.6916034421620
   -2.5000000000000    2.6666666666667    192.36096938609    3.6975979828409
   -2.5000000000000    3.0000000000000    190.80020926510    3.6898358325054
   -2.0000000000000   -3.0000000000000    186.01492235226    2.4093015020563
   -2.0000000000000   -2.6666666666667    186.89262909842    2.3722773868163
   -2.0000000000000   -2.3333333333333    188.02467975982    2.3296791290413
   -2.0000000000000   -2.0000000000000    189.55842024866    2.2810359488618
   -2.0000000000000   -1.6666666666667    191.74457545283    2.2283627723034
   -2.0000000000000   -1.3333333333333    194.95514856522    2.1808913274734
   -2.0000000000000   -1.0000000000000    199.54119370952    2.1633307652784
   -2.0000000000000  -0.66666666666667    205.28459901347    2.2210639342441
   -2.0000000000000  -0.33333333333333    210.72084007710    2.4011501991828
   -2.0000000000000   -1.1102230246252D-16    213.79845423080    2.7041634565980
   -2.0000000000000   0.33333333333333    213.70751662592    3.0650364602328
   -2.0000000000000   0.66666666666667    211.20094529250    3.3982532277628
   -2.0000000000000   1.00000000000000    207.51277557144    3.6496575181789
   -2.0000000000000    1.3333333333333    203.59112842343    3.8081293455483
   -2.0000000000000    1.6666666666667    199.95254744365    3.8889793226497
   -2.0000000000000    2.0000000000000    196.79901294655    3.9151149408415
   -2.0000000000000    2.3333333333333    194.15978190477    3.9068212904042
   -2.0000000000000    2.6666666666667    191.98781351935    3.8788271423202
   -2.0000000000000    3.0000000000000    190.21179059562    3.8407654562523
   -1.5000000000000   -3.0000000000000    184.61604661423    2.3673707872753
   -1.5000000000000   -2.6666666666667    185.20643731933    2.3210533782728
   -1.5000000000000   -2.3333333333333    185.92881704548    2.2638488032048
   -1.5000000000000   -2.0000000000000    186.89262909842    2.1897945109074
   -1.5000000000000   -1.6666666666667    188.39353223321    2.0900414473719
   -1.5000000000000   -1.3333333333333    191.22411522082    1.9563488524142
   -1.5000000000000   -1.0000000000000    197.28572159733    1.8023653098246
   -1.5000000000000  -0.66666666666667    209.27241979957    1.7311301405142
